"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"23","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageHolders.java","3","316","Access to field `payload` on foreign value `this.incomingImageConfig` (degree 1)","Design","LawOfDemeter"
"24","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageHolders.java","3","330","Access to field `holder` on foreign value `this.outcomingImageConfig` (degree 1)","Design","LawOfDemeter"
"25","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageHolders.java","3","347","Access to field `holder` on foreign value `this.outcomingImageConfig` (degree 1)","Design","LawOfDemeter"
"26","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageHolders.java","3","349","Access to field `payload` on foreign value `this.outcomingImageConfig` (degree 1)","Design","LawOfDemeter"
"27","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageHolders.java","3","361","Access to field `holder` on foreign value `this.outcomingImageConfig` (degree 1)","Design","LawOfDemeter"
"28","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageHolders.java","3","375","Access to field `holder` on foreign value `this.outcomingImageConfig` (degree 1)","Design","LawOfDemeter"
"29","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageHolders.java","3","376","Access to field `payload` on foreign value `this.outcomingImageConfig` (degree 1)","Design","LawOfDemeter"
"30","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageHolders.java","3","400","Access to field `payload` on foreign value `this.outcomingImageConfig` (degree 1)","Design","LawOfDemeter"
"31","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageHolders.java","3","547","The method 'getHolder(ViewGroup, int, MessagesListStyle)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"32","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageHolders.java","3","585","Access to field `imageLoader` on foreign value `(BaseMessageViewHolder) holder` (degree 1)","Design","LawOfDemeter"
"33","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageHolders.java","3","586","Access to field `itemView` on foreign value `holder` (degree 1)","Design","LawOfDemeter"
"34","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageHolders.java","3","587","Access to field `itemView` on foreign value `holder` (degree 1)","Design","LawOfDemeter"
"35","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageHolders.java","3","588","Access to field `itemView` on foreign value `holder` (degree 1)","Design","LawOfDemeter"
"36","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageHolders.java","3","592","Access to field `itemView` on foreign value `holder` (degree 1)","Design","LawOfDemeter"
"37","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageHolders.java","3","598","Access to field `dateHeadersFormatter` on foreign value `(DefaultDateHeaderViewHolder) holder` (degree 1)","Design","LawOfDemeter"
"38","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageHolders.java","3","740","Access to field `isSelectionModeEnabled` on foreign value `MessagesListAdapter` (degree 1)","Design","LawOfDemeter"
"39","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageHolders.java","3","1084","Access to field `STRING_DAY_MONTH_YEAR` on foreign value `DateFormatter.Template` (degree 1)","Design","LawOfDemeter"
"40","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageHolders.java","3","1167","Access to field `width` on foreign value `userAvatar.getLayoutParams()` (degree 1)","Design","LawOfDemeter"
"41","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageHolders.java","3","1168","Access to field `height` on foreign value `userAvatar.getLayoutParams()` (degree 1)","Design","LawOfDemeter"
"1","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageInput.java","3","122","Access to field `messageSendButton` on foreign value `R.id` (degree 1)","Design","LawOfDemeter"
"2","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageInput.java","3","129","Access to field `attachmentButton` on foreign value `R.id` (degree 1)","Design","LawOfDemeter"
"3","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageInput.java","3","200","Access to field `width` on foreign value `this.attachmentButton.getLayoutParams()` (degree 1)","Design","LawOfDemeter"
"4","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageInput.java","3","201","Access to field `height` on foreign value `this.attachmentButton.getLayoutParams()` (degree 1)","Design","LawOfDemeter"
"5","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageInput.java","3","205","Access to field `width` on foreign value `this.attachmentButtonSpace.getLayoutParams()` (degree 1)","Design","LawOfDemeter"
"6","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageInput.java","3","208","Access to field `width` on foreign value `this.messageSendButton.getLayoutParams()` (degree 1)","Design","LawOfDemeter"
"7","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageInput.java","3","209","Access to field `height` on foreign value `this.messageSendButton.getLayoutParams()` (degree 1)","Design","LawOfDemeter"
"8","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageInput.java","3","211","Access to field `width` on foreign value `this.sendButtonSpace.getLayoutParams()` (degree 1)","Design","LawOfDemeter"
"9","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageInput.java","3","252","Access to field `SDK_INT` on foreign value `Build.VERSION` (degree 1)","Design","LawOfDemeter"
"10","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageInput.java","3","252","Access to field `JELLY_BEAN` on foreign value `Build.VERSION_CODES` (degree 1)","Design","LawOfDemeter"
"1","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageInputStyle.java","3","36","The class 'MessageInputStyle' is suspected to be a Data Class (WOC=4.000%, NOPA=0, NOAM=24, WMC=31)","Design","DataClass"
"2","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageInputStyle.java","3","170","Access to field `state_pressed` on foreign value `android.R.attr` (degree 1)","Design","LawOfDemeter"
"3","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessageInputStyle.java","3","172","Access to field `state_enabled` on foreign value `android.R.attr` (degree 1)","Design","LawOfDemeter"
"1","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessagesListAdapter.java","3","50","Possible God Class (WMC=145, ATFD=82, TCC=16.825%)","Design","GodClass"
"2","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessagesListAdapter.java","3","50","The class 'MessagesListAdapter' has a total cyclomatic complexity of 145 (highest 7).","Design","CyclomaticComplexity"
"3","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessagesListAdapter.java","3","52","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessagesListAdapter.java","3","120","Access to field `item` on foreign value `wrapper` (degree 1)","Design","LawOfDemeter"
"5","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessagesListAdapter.java","3","120","Access to field `itemView` on foreign value `holder` (degree 1)","Design","LawOfDemeter"
"6","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessagesListAdapter.java","3","121","Access to field `itemView` on foreign value `holder` (degree 1)","Design","LawOfDemeter"
"7","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessagesListAdapter.java","3","201","Access to field `item` on foreign value `items.get(lastItemPosition)` (degree 1)","Design","LawOfDemeter"
"8","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessagesListAdapter.java","3","462","Access to field `item` on foreign value `wrapper` (degree 1)","Design","LawOfDemeter"
"9","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessagesListAdapter.java","3","472","Access to field `item` on foreign value `wrapper` (degree 1)","Design","LawOfDemeter"
"10","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessagesListAdapter.java","3","657","Access to field `item` on foreign value `wrapper` (degree 1)","Design","LawOfDemeter"
"11","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessagesListAdapter.java","3","670","Access to field `item` on foreign value `items.get(position)` (degree 1)","Design","LawOfDemeter"
"12","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessagesListAdapter.java","3","676","Avoid unused private methods such as 'isPreviousSameAuthor(String, int)'.","Best Practices","UnusedPrivateMethod"
"13","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessagesListAdapter.java","3","680","Access to field `item` on foreign value `items.get(prevPosition)` (degree 1)","Design","LawOfDemeter"
"14","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessagesListAdapter.java","3","741","Access to field `item` on foreign value `wrapper` (degree 1)","Design","LawOfDemeter"
"15","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessagesListAdapter.java","3","769","Access to field `shape_incoming_message_focused` on foreign value `R.drawable` (degree 1)","Design","LawOfDemeter"
"16","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessagesListAdapter.java","3","769","Access to field `shape_incoming_message` on foreign value `R.drawable` (degree 1)","Design","LawOfDemeter"
"17","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessagesListAdapter.java","3","1115","Access to field `STRING_DAY_MONTH_YEAR` on foreign value `DateFormatter.Template` (degree 1)","Design","LawOfDemeter"
"1","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessagesListStyle.java","3","243","Access to field `state_pressed` on foreign value `android.R.attr` (degree 1)","Design","LawOfDemeter"
"2","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\MessagesListStyle.java","3","243","Access to field `state_selected` on foreign value `android.R.attr` (degree 1)","Design","LawOfDemeter"
"1","com.stfalcon.chatkit.messages","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\messages\RecyclerScrollMoreListener.java","3","41","Avoid unused private methods such as 'getLastVisibleItem(int[])'.","Best Practices","UnusedPrivateMethod"
"1","com.stfalcon.chatkit.utils","C:\User\pavan\Projects\SmartTubeNext\chatkit\src\main\java\com\stfalcon\chatkit\utils\RoundedImageView.java","3","128","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.liskovsoft.smartyoutubetv2.common.app.models.data","C:\User\pavan\Projects\SmartTubeNext\common\src\main\java\com\liskovsoft\smartyoutubetv2\common\app\models\data\Playlist.java","3","10","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.liskovsoft.smartyoutubetv2.common.app.models.data","C:\User\pavan\Projects\SmartTubeNext\common\src\main\java\com\liskovsoft\smartyoutubetv2\common\app\models\data\Playlist.java","3","70","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"3","com.liskovsoft.smartyoutubetv2.common.app.models.data","C:\User\pavan\Projects\SmartTubeNext\common\src\main\java\com\liskovsoft\smartyoutubetv2\common\app\models\data\Playlist.java","3","297","Access to field `mediaItem` on foreign value `prevItem` (degree 1)","Design","LawOfDemeter"
"4","com.liskovsoft.smartyoutubetv2.common.app.models.data","C:\User\pavan\Projects\SmartTubeNext\common\src\main\java\com\liskovsoft\smartyoutubetv2\common\app\models\data\Playlist.java","3","298","Access to field `nextMediaItem` on foreign value `prevItem` (degree 1)","Design","LawOfDemeter"
"1","com.liskovsoft.smartyoutubetv2.common.app.models.data","C:\User\pavan\Projects\SmartTubeNext\common\src\main\java\com\liskovsoft\smartyoutubetv2\common\app\models\data\SampleMediaItem.java","3","64","Access to field `percentWatched` on foreign value `video` (degree 1)","Design","LawOfDemeter"
"1","com.liskovsoft.smartyoutubetv2.common.app.models.data","C:\User\pavan\Projects\SmartTubeNext\common\src\main\java\com\liskovsoft\smartyoutubetv2\common\app\models\data\SettingsGroup.java","3","26","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"1","com.liskovsoft.smartyoutubetv2.common.app.models.data","C:\User\pavan\Projects\SmartTubeNext\common\src\main\java\com\liskovsoft\smartyoutubetv2\common\app\models\data\Video.java","3","31","Possible God Class (WMC=161, ATFD=120, TCC=10.552%)","Design","GodClass"
"2","com.liskovsoft.smartyoutubetv2.common.app.models.data","C:\User\pavan\Projects\SmartTubeNext\common\src\main\java\com\liskovsoft\smartyoutubetv2\common\app\models\data\Video.java","3","31","The class 'Video' has a total cyclomatic complexity of 161 (highest 15).","Design","CyclomaticComplexity"
"3","com.liskovsoft.smartyoutubetv2.common.app.models.data","C:\User\pavan\Projects\SmartTubeNext\common\src\main\java\com\liskovsoft\smartyoutubetv2\common\app\models\data\Video.java","3","31","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","com.liskovsoft.smartyoutubetv2.common.app.models.data","C:\User\pavan\Projects\SmartTubeNext\common\src\main\java\com\liskovsoft\smartyoutubetv2\common\app\models\data\Video.java","3","351","The method 'fromString(String)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"5","com.liskovsoft.smartyoutubetv2.common.app.models.data","C:\User\pavan\Projects\SmartTubeNext\common\src\main\java\com\liskovsoft\smartyoutubetv2\common\app\models\data\Video.java","3","351","The method 'fromString(String)' has an NPath complexity of 16384, current threshold is 200","Design","NPathComplexity"
"6","com.liskovsoft.smartyoutubetv2.common.app.models.data","C:\User\pavan\Projects\SmartTubeNext\common\src\main\java\com\liskovsoft\smartyoutubetv2\common\app\models\data\Video.java","3","830","Access to field `positionMs` on foreign value `state` (degree 1)","Design","LawOfDemeter"
"7","com.liskovsoft.smartyoutubetv2.common.app.models.data","C:\User\pavan\Projects\SmartTubeNext\common\src\main\java\com\liskovsoft\smartyoutubetv2\common\app\models\data\Video.java","3","830","Access to field `durationMs` on foreign value `state` (degree 1)","Design","LawOfDemeter"
"1","com.liskovsoft.smartyoutubetv2.common.app.models.data","C:\User\pavan\Projects\SmartTubeNext\common\src\main\java\com\liskovsoft\smartyoutubetv2\common\app\models\data\VideoGroup.java","3","15","Possible God Class (WMC=81, ATFD=21, TCC=19.878%)","Design","GodClass"
"2","com.liskovsoft.smartyoutubetv2.common.app.models.data","C:\User\pavan\Projects\SmartTubeNext\common\src\main\java\com\liskovsoft\smartyoutubetv2\common\app\models\data\VideoGroup.java","3","15","The class 'VideoGroup' has a total cyclomatic complexity of 81 (highest 7).","Design","CyclomaticComplexity"
"3","com.liskovsoft.smartyoutubetv2.common.app.models.data","C:\User\pavan\Projects\SmartTubeNext\common\src\main\java\com\liskovsoft\smartyoutubetv2\common\app\models\data\VideoGroup.java","3","15","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","com.liskovsoft.smartyoutubetv2.common.app.models.data","C:\User\pavan\Projects\SmartTubeNext\common\src\main\java\com\liskovsoft\smartyoutubetv2\common\app\models\data\VideoGroup.java","3","291","Access to field `playlistId` on foreign value `video` (degree 1)","Design","LawOfDemeter"
