"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"1","org.springframework.cloud.netflix.eureka.config","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-client\src\test\java\org\springframework\cloud\netflix\eureka\config\EurekaConfigServerBootstrapConfigurationTests.java","3","58","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.springframework.cloud.netflix.eureka.config","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-client\src\test\java\org\springframework\cloud\netflix\eureka\config\EurekaConfigServerBootstrapConfigurationTests.java","3","206","Avoid unused private methods such as 'assertEurekaBeansPresent(AssertableApplicationContext)'.","Best Practices","UnusedPrivateMethod"
"3","org.springframework.cloud.netflix.eureka.config","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-client\src\test\java\org\springframework\cloud\netflix\eureka\config\EurekaConfigServerBootstrapConfigurationTests.java","3","212","Avoid unused private methods such as 'assertEurekaBeansNotPresent(AssertableApplicationContext)'.","Best Practices","UnusedPrivateMethod"
"1","org.springframework.cloud.netflix.eureka.http","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-client\src\test\java\org\springframework\cloud\netflix\eureka\http\AbstractEurekaHttpClientTests.java","3","35","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.springframework.cloud.netflix.eureka.metadata","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-client\src\test\java\org\springframework\cloud\netflix\eureka\metadata\DefaultManagementMetadataProviderTest.java","3","29","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.springframework.cloud.netflix.eureka.sample","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-client\src\test\java\org\springframework\cloud\netflix\eureka\sample\EurekaSampleApplication.java","3","67","Access to field `UP` on foreign value `InstanceInfo.InstanceStatus` (degree 1)","Design","LawOfDemeter"
"1","org.springframework.cloud.netflix.eureka.serviceregistry","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-client\src\test\java\org\springframework\cloud\netflix\eureka\serviceregistry\EurekaAutoServiceRegistrationIntegrationTests.java","3","41","Access to field `RANDOM_PORT` on foreign value `SpringBootTest.WebEnvironment` (degree 1)","Design","LawOfDemeter"
"2","org.springframework.cloud.netflix.eureka.serviceregistry","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-client\src\test\java\org\springframework\cloud\netflix\eureka\serviceregistry\EurekaAutoServiceRegistrationIntegrationTests.java","3","57","Access to field `registration` on foreign value `preEventListener` (degree 1)","Design","LawOfDemeter"
"3","org.springframework.cloud.netflix.eureka.serviceregistry","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-client\src\test\java\org\springframework\cloud\netflix\eureka\serviceregistry\EurekaAutoServiceRegistrationIntegrationTests.java","3","59","Access to field `config` on foreign value `postEventListener` (degree 1)","Design","LawOfDemeter"
"1","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\main\java\org\springframework\cloud\netflix\eureka\server\EurekaController.java","3","128","Access to field `Amazon` on foreign value `DataCenterInfo.Name` (degree 1)","Design","LawOfDemeter"
"2","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\main\java\org\springframework\cloud\netflix\eureka\server\EurekaController.java","3","177","Access to field `Amazon` on foreign value `DataCenterInfo.Name` (degree 1)","Design","LawOfDemeter"
"3","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\main\java\org\springframework\cloud\netflix\eureka\server\EurekaController.java","3","252","Access to field `Amazon` on foreign value `DataCenterInfo.Name` (degree 1)","Design","LawOfDemeter"
"1","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\main\java\org\springframework\cloud\netflix\eureka\server\EurekaServerAutoConfiguration.java","3","126","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\main\java\org\springframework\cloud\netflix\eureka\server\EurekaServerBootstrap.java","3","141","Access to field `Amazon` on foreign value `DataCenterInfo.Name` (degree 1)","Design","LawOfDemeter"
"1","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\main\java\org\springframework\cloud\netflix\eureka\server\EurekaServerConfigBean.java","3","41","The class 'EurekaServerConfigBean' has a total cyclomatic complexity of 176 (highest 4).","Design","CyclomaticComplexity"
"2","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\main\java\org\springframework\cloud\netflix\eureka\server\EurekaServerConfigBean.java","3","41","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\main\java\org\springframework\cloud\netflix\eureka\server\EurekaServerConfigBean.java","3","952","The method 'equals(Object)' has an NPath complexity of 462, current threshold is 200","Design","NPathComplexity"
"1","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\main\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistry.java","3","44","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\main\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryProperties.java","3","28","The class 'InstanceRegistryProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=1, NOAM=4, WMC=4)","Design","DataClass"
"1","org.springframework.cloud.netflix.eureka.server.event","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\main\java\org\springframework\cloud\netflix\eureka\server\event\EurekaInstanceRenewedEvent.java","3","30","The class 'EurekaInstanceRenewedEvent' is suspected to be a Data Class (WOC=27.273%, NOPA=0, NOAM=8, WMC=15)","Design","DataClass"
"1","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\EurekaCustomPeerNodesTests.java","3","38","Access to field `RANDOM_PORT` on foreign value `SpringBootTest.WebEnvironment` (degree 1)","Design","LawOfDemeter"
"1","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\EurekaInstanceMonitorTests.java","3","41","Access to field `RANDOM_PORT` on foreign value `SpringBootTest.WebEnvironment` (degree 1)","Design","LawOfDemeter"
"1","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\EurekaInstanceMonitorWithCustomTagsProviderTests.java","3","42","Access to field `RANDOM_PORT` on foreign value `SpringBootTest.WebEnvironment` (degree 1)","Design","LawOfDemeter"
"1","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\EurekaServerInitializerConfigurationTest.java","3","54","Avoid unused private methods such as 'setCallbackCalledTrue()'.","Best Practices","UnusedPrivateMethod"
"1","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryTests.java","3","46","Access to field `RANDOM_PORT` on foreign value `SpringBootTest.WebEnvironment` (degree 1)","Design","LawOfDemeter"
"2","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryTests.java","3","64","Access to field `applicationEvents` on foreign value `this.testEvents` (degree 1)","Design","LawOfDemeter"
"3","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryTests.java","3","79","Access to field `applicationEvents` on foreign value `this.testEvents` (degree 1)","Design","LawOfDemeter"
"4","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryTests.java","3","80","Access to field `applicationEvents` on foreign value `this.testEvents` (degree 1)","Design","LawOfDemeter"
"5","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryTests.java","3","82","Call to `get` on foreign value `this.testEvents.applicationEvents` (degree 2)","Design","LawOfDemeter"
"6","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryTests.java","3","82","Access to field `applicationEvents` on foreign value `this.testEvents` (degree 1)","Design","LawOfDemeter"
"7","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryTests.java","3","97","Call to `get` on foreign value `this.testEvents.applicationEvents` (degree 2)","Design","LawOfDemeter"
"8","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryTests.java","3","97","Access to field `applicationEvents` on foreign value `this.testEvents` (degree 1)","Design","LawOfDemeter"
"9","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryTests.java","3","110","Access to field `applicationEvents` on foreign value `this.testEvents` (degree 1)","Design","LawOfDemeter"
"10","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryTests.java","3","111","Access to field `applicationEvents` on foreign value `this.testEvents` (degree 1)","Design","LawOfDemeter"
"11","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryTests.java","3","112","Access to field `applicationEvents` on foreign value `this.testEvents` (degree 1)","Design","LawOfDemeter"
"12","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryTests.java","3","114","Call to `get` on foreign value `this.testEvents.applicationEvents` (degree 2)","Design","LawOfDemeter"
"13","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryTests.java","3","114","Access to field `applicationEvents` on foreign value `this.testEvents` (degree 1)","Design","LawOfDemeter"
"14","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryTests.java","3","133","Access to field `applicationEvents` on foreign value `this.testEvents` (degree 1)","Design","LawOfDemeter"
"15","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryTests.java","3","134","Access to field `applicationEvents` on foreign value `this.testEvents` (degree 1)","Design","LawOfDemeter"
"16","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryTests.java","3","135","Access to field `applicationEvents` on foreign value `this.testEvents` (degree 1)","Design","LawOfDemeter"
"17","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryTests.java","3","137","Call to `get` on foreign value `this.testEvents.applicationEvents` (degree 2)","Design","LawOfDemeter"
"18","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryTests.java","3","137","Access to field `applicationEvents` on foreign value `this.testEvents` (degree 1)","Design","LawOfDemeter"
"19","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryTests.java","3","145","Call to `get` on foreign value `this.testEvents.applicationEvents` (degree 2)","Design","LawOfDemeter"
"20","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\InstanceRegistryTests.java","3","145","Access to field `applicationEvents` on foreign value `this.testEvents` (degree 1)","Design","LawOfDemeter"
"1","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\RefreshablePeerEurekaNodesTests.java","3","59","Access to field `RANDOM_PORT` on foreign value `SpringBootTest.WebEnvironment` (degree 1)","Design","LawOfDemeter"
"2","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\RefreshablePeerEurekaNodesTests.java","3","61","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\RefreshablePeerEurekaNodesWithCustomFiltersTests.java","3","42","Access to field `RANDOM_PORT` on foreign value `SpringBootTest.WebEnvironment` (degree 1)","Design","LawOfDemeter"
"2","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\RefreshablePeerEurekaNodesWithCustomFiltersTests.java","3","56","Access to field `replicationClientAdditionalFilters` on foreign value `refreshablePeerEurekaNodes` (degree 1)","Design","LawOfDemeter"
"3","org.springframework.cloud.netflix.eureka.server","C:\User\pavan\Projects\spring-cloud-netflix\spring-cloud-netflix-eureka-server\src\test\java\org\springframework\cloud\netflix\eureka\server\RefreshablePeerEurekaNodesWithCustomFiltersTests.java","3","65","Avoid unused private methods such as 'getField(Class<T>, T, String)'.","Best Practices","UnusedPrivateMethod"
