"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"4","org.jboss.as.appclient.subsystem.parsing","C:\User\pavan\Projects\wildfly\appclient\src\main\java\org\jboss\as\appclient\subsystem\parsing\AppClientXml_All.java","3","179","The method 'readServerElement_1_1(XMLExtendedStreamReader, ModelNode, List<ModelNode>)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"5","org.jboss.as.appclient.subsystem.parsing","C:\User\pavan\Projects\wildfly\appclient\src\main\java\org\jboss\as\appclient\subsystem\parsing\AppClientXml_All.java","3","179","The method 'readServerElement_1_1(XMLExtendedStreamReader, ModelNode, List<ModelNode>)' has an NPath complexity of 1536, current threshold is 200","Design","NPathComplexity"
"6","org.jboss.as.appclient.subsystem.parsing","C:\User\pavan\Projects\wildfly\appclient\src\main\java\org\jboss\as\appclient\subsystem\parsing\AppClientXml_All.java","3","270","The method 'readServerElement_18(XMLExtendedStreamReader, ModelNode, List<ModelNode>)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"7","org.jboss.as.appclient.subsystem.parsing","C:\User\pavan\Projects\wildfly\appclient\src\main\java\org\jboss\as\appclient\subsystem\parsing\AppClientXml_All.java","3","270","The method 'readServerElement_18(XMLExtendedStreamReader, ModelNode, List<ModelNode>)' has an NPath complexity of 768, current threshold is 200","Design","NPathComplexity"
"8","org.jboss.as.appclient.subsystem.parsing","C:\User\pavan\Projects\wildfly\appclient\src\main\java\org\jboss\as\appclient\subsystem\parsing\AppClientXml_All.java","3","349","The method 'parseSocketBindingGroup(XMLExtendedStreamReader, Set<String>, ModelNode, List<ModelNode>)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"1","org.wildfly.extension.batch.jberet","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\BatchExtensionTransformerRegistration.java","3","35","Access to field `VERSION_1_0_0` on foreign value `BatchSubsystemExtension` (degree 1)","Design","LawOfDemeter"
"2","org.wildfly.extension.batch.jberet","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\BatchExtensionTransformerRegistration.java","3","35","Access to field `VERSION_2_0_0` on foreign value `BatchSubsystemExtension` (degree 1)","Design","LawOfDemeter"
"3","org.wildfly.extension.batch.jberet","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\BatchExtensionTransformerRegistration.java","3","35","Access to field `VERSION_3_0_0` on foreign value `BatchSubsystemExtension` (degree 1)","Design","LawOfDemeter"
"1","org.wildfly.extension.batch.jberet","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\BatchSubsystemParser_1_0.java","3","51","The method 'readElement(XMLExtendedStreamReader, List<ModelNode>)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"2","org.wildfly.extension.batch.jberet","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\BatchSubsystemParser_1_0.java","3","82","Access to field `JOB_REPOSITORY` on foreign value `Element` (degree 1)","Design","LawOfDemeter"
"3","org.wildfly.extension.batch.jberet","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\BatchSubsystemParser_1_0.java","3","85","Access to field `THREAD_POOL` on foreign value `Element` (degree 1)","Design","LawOfDemeter"
"4","org.wildfly.extension.batch.jberet","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\BatchSubsystemParser_1_0.java","3","90","Access to field `THREAD_FACTORY` on foreign value `Element` (degree 1)","Design","LawOfDemeter"
"5","org.wildfly.extension.batch.jberet","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\BatchSubsystemParser_1_0.java","3","110","Access to field `IN_MEMORY` on foreign value `Element` (degree 1)","Design","LawOfDemeter"
"6","org.wildfly.extension.batch.jberet","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\BatchSubsystemParser_1_0.java","3","113","Access to field `JDBC` on foreign value `Element` (degree 1)","Design","LawOfDemeter"
"1","org.wildfly.extension.batch.jberet","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\BatchSubsystemParser_3_0.java","3","33","The method 'parseJobRepository(XMLExtendedStreamReader, PathAddress, List<ModelNode>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","org.wildfly.extension.batch.jberet","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\BatchSubsystemParser_3_0.java","3","46","Access to field `IN_MEMORY` on foreign value `Element` (degree 1)","Design","LawOfDemeter"
"3","org.wildfly.extension.batch.jberet","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\BatchSubsystemParser_3_0.java","3","53","Access to field `JDBC` on foreign value `Element` (degree 1)","Design","LawOfDemeter"
"1","org.wildfly.extension.batch.jberet._private","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\_private\BatchLogger.java","3","31","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.wildfly.extension.batch.jberet._private","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\_private\Capabilities.java","3","18","The class 'Capabilities' is suspected to be a Data Class (WOC=0.000%, NOPA=7, NOAM=0, WMC=0)","Design","DataClass"
"1","org.wildfly.extension.batch.jberet.deployment","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\deployment\ArtifactFactoryService.java","3","62","Access to field `context` on foreign value `holder` (degree 1)","Design","LawOfDemeter"
"2","org.wildfly.extension.batch.jberet.deployment","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\deployment\ArtifactFactoryService.java","3","100","Access to field `context` on foreign value `holder` (degree 1)","Design","LawOfDemeter"
"1","org.wildfly.extension.batch.jberet.deployment","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\deployment\BatchDeploymentDescriptorParser_1_0.java","3","33","The method 'parse(XMLExtendedStreamReader, DeploymentUnit)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"1","org.wildfly.extension.batch.jberet.deployment","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\deployment\BatchEnvironmentMetaData.java","3","15","The class 'BatchEnvironmentMetaData' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=6, WMC=7)","Design","DataClass"
"1","org.wildfly.extension.batch.jberet.deployment","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\deployment\BatchEnvironmentProcessor.java","3","68","The method 'deploy(DeploymentPhaseContext)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"2","org.wildfly.extension.batch.jberet.deployment","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\deployment\BatchEnvironmentProcessor.java","3","68","The method 'deploy(DeploymentPhaseContext)' has an NPath complexity of 36865, current threshold is 200","Design","NPathComplexity"
"1","org.wildfly.extension.batch.jberet.deployment","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\deployment\BatchJobExecutionResource.java","3","27","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.wildfly.extension.batch.jberet.deployment","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\deployment\JobOperationStepHandler.java","3","55","Avoid unused private methods such as 'executeRuntime(OperationContext, ModelNode)'.","Best Practices","UnusedPrivateMethod"
"1","org.wildfly.extension.batch.jberet.deployment","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\deployment\JobOperatorService.java","3","73","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.wildfly.extension.batch.jberet.deployment","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\deployment\JobOperatorService.java","3","449","Call to `getNewValue` on foreign value `evt` (degree 1)","Design","LawOfDemeter"
"1","org.wildfly.extension.batch.jberet.job.repository","C:\User\pavan\Projects\wildfly\batch-jberet\src\main\java\org\wildfly\extension\batch\jberet\job\repository\JobRepositoryService.java","3","38","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.wildfly.extension.beanvalidation","C:\User\pavan\Projects\wildfly\bean-validation\src\main\java\org\wildfly\extension\beanvalidation\BeanValidationExtension.java","3","56","Access to field `CURRENT` on foreign value `BeanValidationSubsystemSchema` (degree 1)","Design","LawOfDemeter"
"1","org.jboss.as.clustering.controller","C:\User\pavan\Projects\wildfly\clustering\common\src\main\java\org\jboss\as\clustering\controller\AddStepHandler.java","3","67","The method 'execute(OperationContext, ModelNode)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","org.jboss.as.clustering.controller","C:\User\pavan\Projects\wildfly\clustering\common\src\main\java\org\jboss\as\clustering\controller\AddStepHandler.java","3","135","The method 'populateModel(OperationContext, ModelNode, Resource)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"3","org.jboss.as.clustering.controller","C:\User\pavan\Projects\wildfly\clustering\common\src\main\java\org\jboss\as\clustering\controller\AddStepHandler.java","3","175","Access to field `CONFIGURATION` on foreign value `AttributeAccess.Storage` (degree 1)","Design","LawOfDemeter"
"1","org.jboss.as.clustering.controller","C:\User\pavan\Projects\wildfly\clustering\common\src\main\java\org\jboss\as\clustering\controller\RemoveStepHandler.java","3","56","The method 'performRemove(OperationContext, ModelNode, ModelNode)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.jboss.as.clustering.controller","C:\User\pavan\Projects\wildfly\clustering\common\src\main\java\org\jboss\as\clustering\controller\ResourceDescriptor.java","3","39","Possible God Class (WMC=78, ATFD=17, TCC=0.940%)","Design","GodClass"
"2","org.jboss.as.clustering.controller","C:\User\pavan\Projects\wildfly\clustering\common\src\main\java\org\jboss\as\clustering\controller\ResourceDescriptor.java","3","39","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.jboss.as.clustering.controller.validation","C:\User\pavan\Projects\wildfly\clustering\common\src\main\java\org\jboss\as\clustering\controller\validation\DoubleRangeValidatorBuilder.java","3","99","The method 'validateParameter(String, ModelNode)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.wildfly.clustering.ejb.cache.timer","C:\User\pavan\Projects\wildfly\clustering\ejb\cache\src\main\java\org\wildfly\clustering\ejb\cache\timer\ImmutableScheduleExpressionMarshaller.java","3","50","The method 'readFrom(ProtoStreamReader, int, WireType, ImmutableScheduleExpressionBuilder)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"2","org.wildfly.clustering.ejb.cache.timer","C:\User\pavan\Projects\wildfly\clustering\ejb\cache\src\main\java\org\wildfly\clustering\ejb\cache\timer\ImmutableScheduleExpressionMarshaller.java","3","79","The method 'writeTo(ProtoStreamWriter, ImmutableScheduleExpression)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.wildfly.clustering.ejb.cache.timer","C:\User\pavan\Projects\wildfly\clustering\ejb\cache\src\main\java\org\wildfly\clustering\ejb\cache\timer\ImmutableScheduleExpressionMarshaller.java","3","79","The method 'writeTo(ProtoStreamWriter, ImmutableScheduleExpression)' has an NPath complexity of 1024, current threshold is 200","Design","NPathComplexity"
"4","org.wildfly.clustering.ejb.cache.timer","C:\User\pavan\Projects\wildfly\clustering\ejb\cache\src\main\java\org\wildfly\clustering\ejb\cache\timer\ImmutableScheduleExpressionMarshaller.java","3","122","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.wildfly.clustering.ejb.cache.timer","C:\User\pavan\Projects\wildfly\clustering\ejb\cache\src\main\java\org\wildfly\clustering\ejb\cache\timer\ScheduleTimerMetaDataEntryMarshaller.java","3","91","Access to field `INSTANCE` on foreign value `DefaultTimeoutMatcher` (degree 1)","Design","LawOfDemeter"
"1","org.wildfly.clustering.ejb.cache.timer","C:\User\pavan\Projects\wildfly\clustering\ejb\cache\src\main\java\org\wildfly\clustering\ejb\cache\timer\TimeoutDescriptorMarshaller.java","3","56","Access to field `DEFAULT_PARAMETERS` on foreign value `TimeoutDescriptor` (degree 1)","Design","LawOfDemeter"
"1","org.wildfly.clustering.ejb.cache.timer","C:\User\pavan\Projects\wildfly\clustering\ejb\cache\src\test\java\org\wildfly\clustering\ejb\cache\timer\IntervalTimerMetaDataEntryMarshallerTestCase.java","3","52","Avoid unused private methods such as 'assertEquals(IntervalTimerMetaDataEntry<V>, IntervalTimerMetaDataEntry<V>)'.","Best Practices","UnusedPrivateMethod"
"1","org.wildfly.clustering.ejb.cache.timer","C:\User\pavan\Projects\wildfly\clustering\ejb\cache\src\test\java\org\wildfly\clustering\ejb\cache\timer\ScheduleTimerMetaDataEntryMarshallerTestCase.java","3","72","Avoid unused private methods such as 'assertEquals(ScheduleTimerMetaDataEntry<V>, ScheduleTimerMetaDataEntry<V>)'.","Best Practices","UnusedPrivateMethod"
"1","org.wildfly.extension.clustering.ejb","C:\User\pavan\Projects\wildfly\clustering\ejb\extension\src\main\java\org\wildfly\extension\clustering\ejb\BeanManagementResourceDefinition.java","3","98","Call to `getDefinition` on foreign value `Attribute.MAX_ACTIVE_BEANS` (degree 1)","Design","LawOfDemeter"
"1","org.wildfly.extension.clustering.ejb","C:\User\pavan\Projects\wildfly\clustering\ejb\extension\src\main\java\org\wildfly\extension\clustering\ejb\InfinispanTimerManagementResourceDefinition.java","3","129","Call to `getDefinition` on foreign value `Attribute.MAX_ACTIVE_TIMERS` (degree 1)","Design","LawOfDemeter"
"1","org.wildfly.clustering.ejb.infinispan.bean","C:\User\pavan\Projects\wildfly\clustering\ejb\infinispan\src\main\java\org\wildfly\clustering\ejb\infinispan\bean\InfinispanBeanManager.java","3","98","The method 'start()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","org.wildfly.clustering.ejb.infinispan.bean","C:\User\pavan\Projects\wildfly\clustering\ejb\infinispan\src\main\java\org\wildfly\clustering\ejb\infinispan\bean\InfinispanBeanManager.java","3","98","The method 'start()' has an NPath complexity of 960, current threshold is 200","Design","NPathComplexity"
"1","org.wildfly.clustering.ejb.infinispan.timer","C:\User\pavan\Projects\wildfly\clustering\ejb\infinispan\src\main\java\org\wildfly\clustering\ejb\infinispan\timer\TimerScheduler.java","3","139","The method 'test(I)' has an NPath complexity of 1800, current threshold is 200","Design","NPathComplexity"
"2","org.wildfly.clustering.ejb.infinispan.timer","C:\User\pavan\Projects\wildfly\clustering\ejb\infinispan\src\main\java\org\wildfly\clustering\ejb\infinispan\timer\TimerScheduler.java","3","154","The method 'call()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"3","org.wildfly.clustering.ejb.infinispan.timer","C:\User\pavan\Projects\wildfly\clustering\ejb\infinispan\src\main\java\org\wildfly\clustering\ejb\infinispan\timer\TimerScheduler.java","3","154","The method 'call()' has an NPath complexity of 225, current threshold is 200","Design","NPathComplexity"
"1","org.wildfly.clustering.el.expressly.lang","C:\User\pavan\Projects\wildfly\clustering\el\expressly\src\main\java\org\wildfly\clustering\el\expressly\lang\FunctionMarshaller.java","3","37","The method 'readFrom(ProtoStreamReader)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.jboss.as.clustering.infinispan.cache","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\cache\LazyBasicCache.java","3","25","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.jboss.as.clustering.infinispan.cache","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\cache\LazyCache.java","3","27","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.jboss.as.clustering.infinispan.client","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\client\ManagedRemoteCache.java","3","52","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.jboss.as.clustering.infinispan.manager","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\manager\DefaultCacheContainer.java","3","46","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.jboss.as.clustering.infinispan.manager","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\manager\DefaultCacheContainer.java","3","98","The method 'getCache(String, boolean)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.jboss.as.clustering.infinispan.manager","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\manager\DefaultCacheContainer.java","3","98","The method 'getCache(String, boolean)' has an NPath complexity of 576, current threshold is 200","Design","NPathComplexity"
"1","org.jboss.as.clustering.infinispan.persistence.hotrod","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\persistence\hotrod\HotRodStore.java","3","63","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.jboss.as.clustering.infinispan.persistence.hotrod","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\persistence\hotrod\HotRodStore.java","3","197","Avoid unused private methods such as 'write(Entry<MarshallableEntry<K, V>, Integer>)'.","Best Practices","UnusedPrivateMethod"
"3","org.jboss.as.clustering.infinispan.persistence.hotrod","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\persistence\hotrod\HotRodStore.java","3","201","Avoid unused private methods such as 'remove(Entry<Object, Integer>)'.","Best Practices","UnusedPrivateMethod"
"1","org.jboss.as.clustering.infinispan.persistence.jdbc","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\persistence\jdbc\JDBCStoreConfigurationBuilder.java","3","92","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.jboss.as.clustering.infinispan.subsystem","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\subsystem\CacheContainerServiceConfigurator.java","3","154","Avoid unused local variables such as 'registration'.","Best Practices","UnusedLocalVariable"
"1","org.jboss.as.clustering.infinispan.subsystem","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\subsystem\FileStoreResourceDefinition.java","3","71","Call to `getDefinition` on foreign value `DeprecatedAttribute.RELATIVE_TO` (degree 1)","Design","LawOfDemeter"
"1","org.jboss.as.clustering.infinispan.subsystem","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\subsystem\GlobalConfigurationServiceConfigurator.java","3","151","Access to field `SUBSYSTEM_NAME` on foreign value `InfinispanExtension` (degree 1)","Design","LawOfDemeter"
"1","org.jboss.as.clustering.infinispan.subsystem","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\subsystem\InfinispanSubsystemXMLReader.java","3","44","Possible God Class (WMC=501, ATFD=142, TCC=15.306%)","Design","GodClass"
"2","org.jboss.as.clustering.infinispan.subsystem","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\subsystem\InfinispanSubsystemXMLReader.java","3","44","The class 'InfinispanSubsystemXMLReader' has a total cyclomatic complexity of 501 (highest 52).","Design","CyclomaticComplexity"
"3","org.jboss.as.clustering.infinispan.subsystem","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\subsystem\InfinispanSubsystemXMLReader.java","3","44","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","org.jboss.as.clustering.infinispan.subsystem","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\subsystem\InfinispanSubsystemXMLReader.java","3","83","The method 'parseContainer(XMLExtendedStreamReader, PathAddress, Map<PathAddress, ModelNode>)' has a cyclomatic complexity of 52.","Design","CyclomaticComplexity"
"5","org.jboss.as.clustering.infinispan.subsystem","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\subsystem\InfinispanSubsystemXMLReader.java","3","83","The method 'parseContainer(XMLExtendedStreamReader, PathAddress, Map<PathAddress, ModelNode>)' has an NPath complexity of 1848, current threshold is 200","Design","NPathComplexity"
"6","org.jboss.as.clustering.infinispan.subsystem","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\subsystem\InfinispanSubsystemXMLReader.java","3","240","The method 'parseTransport(XMLExtendedStreamReader, PathAddress, Map<PathAddress, ModelNode>)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"7","org.jboss.as.clustering.infinispan.subsystem","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\subsystem\InfinispanSubsystemXMLReader.java","3","438","The method 'parseCacheAttribute(XMLExtendedStreamReader, int, PathAddress, Map<PathAddress, ModelNode>)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"8","org.jboss.as.clustering.infinispan.subsystem","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\subsystem\InfinispanSubsystemXMLReader.java","3","516","The method 'parseClusteredCacheAttribute(XMLExtendedStreamReader, int, PathAddress, Map<PathAddress, ModelNode>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"9","org.jboss.as.clustering.infinispan.subsystem","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\subsystem\InfinispanSubsystemXMLReader.java","3","552","The method 'parseCacheElement(XMLExtendedStreamReader, PathAddress, Map<PathAddress, ModelNode>)' has a cyclomatic complexity of 40.","Design","CyclomaticComplexity"
"10","org.jboss.as.clustering.infinispan.subsystem","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\subsystem\InfinispanSubsystemXMLReader.java","3","665","The method 'parseSharedStateCacheElement(XMLExtendedStreamReader, PathAddress, Map<PathAddress, ModelNode>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"11","org.jboss.as.clustering.infinispan.subsystem","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\subsystem\InfinispanSubsystemXMLReader.java","3","698","The method 'parsePartitionHandling(XMLExtendedStreamReader, PathAddress, Map<PathAddress, ModelNode>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"12","org.jboss.as.clustering.infinispan.subsystem","C:\User\pavan\Projects\wildfly\clustering\infinispan\extension\src\main\java\org\jboss\as\clustering\infinispan\subsystem\InfinispanSubsystemXMLReader.java","3","782","The method 'parseBackup(XMLExtendedStreamReader, PathAddress, Map<PathAddress, ModelNode>)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
