"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"3","io.dataease.chart.charts.impl.bar","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\charts\impl\bar\StackBarHandler.java","3","68","Access to field `DRILL` on foreign value `FieldSource` (degree 1)","Design","LawOfDemeter"
"1","io.dataease.chart.charts.impl.bar","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\charts\impl\bar\StackGroupBarHandler.java","3","52","Access to field `DRILL` on foreign value `FieldSource` (degree 1)","Design","LawOfDemeter"
"2","io.dataease.chart.charts.impl.bar","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\charts\impl\bar\StackGroupBarHandler.java","3","84","Access to field `DRILL` on foreign value `FieldSource` (degree 1)","Design","LawOfDemeter"
"1","io.dataease.chart.charts.impl.line","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\charts\impl\line\StackAreaHandler.java","3","50","Access to field `DRILL` on foreign value `FieldSource` (degree 1)","Design","LawOfDemeter"
"2","io.dataease.chart.charts.impl.line","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\charts\impl\line\StackAreaHandler.java","3","68","Access to field `DRILL` on foreign value `FieldSource` (degree 1)","Design","LawOfDemeter"
"3","io.dataease.chart.charts.impl.line","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\charts\impl\line\StackAreaHandler.java","3","70","Avoid unused local variables such as 'drillFilters'.","Best Practices","UnusedLocalVariable"
"4","io.dataease.chart.charts.impl.line","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\charts\impl\line\StackAreaHandler.java","3","91","Avoid unused local variables such as 'needOrder'.","Best Practices","UnusedLocalVariable"
"5","io.dataease.chart.charts.impl.line","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\charts\impl\line\StackAreaHandler.java","3","92","Avoid unused local variables such as 'crossDs'.","Best Practices","UnusedLocalVariable"
"1","io.dataease.chart.charts.impl.mix","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\charts\impl\mix\MixHandler.java","3","82","Avoid unused local variables such as 'needOrder'.","Best Practices","UnusedLocalVariable"
"2","io.dataease.chart.charts.impl.mix","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\charts\impl\mix\MixHandler.java","3","83","Avoid unused local variables such as 'crossDs'.","Best Practices","UnusedLocalVariable"
"1","io.dataease.chart.charts.impl.mix","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\charts\impl\mix\StackMixHandler.java","3","60","Access to field `DRILL` on foreign value `FieldSource` (degree 1)","Design","LawOfDemeter"
"2","io.dataease.chart.charts.impl.mix","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\charts\impl\mix\StackMixHandler.java","3","66","Avoid unused local variables such as 'xAxisBase'.","Best Practices","UnusedLocalVariable"
"3","io.dataease.chart.charts.impl.mix","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\charts\impl\mix\StackMixHandler.java","3","67","Avoid unused local variables such as 'xAxis'.","Best Practices","UnusedLocalVariable"
"4","io.dataease.chart.charts.impl.mix","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\charts\impl\mix\StackMixHandler.java","3","68","Avoid unused local variables such as 'xAxisExt'.","Best Practices","UnusedLocalVariable"
"1","io.dataease.chart.charts.impl.table","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\charts\impl\table\TableInfoHandler.java","3","72","The method 'calcChartResult(ChartViewDTO, AxisFormatResult, CustomFilterResult, Map<String, Object>, SQLMeta, Provider)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"2","io.dataease.chart.charts.impl.table","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\charts\impl\table\TableInfoHandler.java","3","72","The method 'calcChartResult(ChartViewDTO, AxisFormatResult, CustomFilterResult, Map<String, Object>, SQLMeta, Provider)' has an NPath complexity of 6720, current threshold is 200","Design","NPathComplexity"
"1","io.dataease.chart.charts.impl.table","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\charts\impl\table\TablePivotHandler.java","3","30","Possible God Class (WMC=52, ATFD=101, TCC=0.000%)","Design","GodClass"
"2","io.dataease.chart.charts.impl.table","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\charts\impl\table\TablePivotHandler.java","3","61","The method 'calcCustomExpr(ChartViewDTO, CustomFilterResult, Map<String, Object>, SQLMeta, Provider)' has a cyclomatic complexity of 37.","Design","CyclomaticComplexity"
"3","io.dataease.chart.charts.impl.table","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\charts\impl\table\TablePivotHandler.java","3","61","The method 'calcCustomExpr(ChartViewDTO, CustomFilterResult, Map<String, Object>, SQLMeta, Provider)' has an NPath complexity of 1587600, current threshold is 200","Design","NPathComplexity"
"4","io.dataease.chart.charts.impl.table","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\charts\impl\table\TablePivotHandler.java","3","77","Avoid unused local variables such as 'quotaIds'.","Best Practices","UnusedLocalVariable"
"1","io.dataease.chart.constant","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\constant\ChartConstants.java","3","6","The class 'ChartConstants' is suspected to be a Data Class (WOC=0.000%, NOPA=6, NOAM=0, WMC=0)","Design","DataClass"
"1","io.dataease.chart.dao.auto.entity","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\dao\auto\entity\CoreChartView.java","3","15","The class 'CoreChartView' has a total cyclomatic complexity of 83 (highest 1).","Design","CyclomaticComplexity"
"1","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartDataManage.java","3","53","Possible God Class (WMC=158, ATFD=216, TCC=7.576%)","Design","GodClass"
"2","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartDataManage.java","3","53","The class 'ChartDataManage' has a total cyclomatic complexity of 158 (highest 63).","Design","CyclomaticComplexity"
"3","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartDataManage.java","3","53","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartDataManage.java","3","78","The method 'calcData(ChartViewDTO)' has a cyclomatic complexity of 63.","Design","CyclomaticComplexity"
"5","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartDataManage.java","3","78","The method 'calcData(ChartViewDTO)' has an NPath complexity of 223020711936, current threshold is 200","Design","NPathComplexity"
"6","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartDataManage.java","3","97","Access to field `CUSTOM` on foreign value `ChartConstants.VIEW_RESULT_MODE` (degree 1)","Design","LawOfDemeter"
"7","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartDataManage.java","3","471","The method 'resultCustomSort(List<ChartViewFieldDTO>, List<String[]>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"8","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartDataManage.java","3","473","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"9","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartDataManage.java","3","548","The method 'getFieldData(ChartViewDTO, Long, String)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"10","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartDataManage.java","3","548","The method 'getFieldData(ChartViewDTO, Long, String)' has an NPath complexity of 306, current threshold is 200","Design","NPathComplexity"
"11","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartDataManage.java","3","560","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"12","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartDataManage.java","3","604","The method 'sqlData(ChartViewDTO, ChartExtRequest, Long)' has a cyclomatic complexity of 40.","Design","CyclomaticComplexity"
"13","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartDataManage.java","3","604","The method 'sqlData(ChartViewDTO, ChartExtRequest, Long)' has an NPath complexity of 3967488, current threshold is 200","Design","NPathComplexity"
"14","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartDataManage.java","3","617","Avoid unused local variables such as 'xAxisBase'.","Best Practices","UnusedLocalVariable"
"15","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartDataManage.java","3","641","Avoid unused local variables such as 'drill'.","Best Practices","UnusedLocalVariable"
"16","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartDataManage.java","3","645","Avoid unused local variables such as 'desensitizationList'.","Best Practices","UnusedLocalVariable"
"1","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartFilterTreeService.java","3","27","The method 'searchFieldAndSet(FilterTreeObj)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartFilterTreeService.java","3","46","The method 'charReplace(FilterTreeObj)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartViewManege.java","3","50","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartViewOldDataMergeService.java","3","74","The method 'transArr2Obj(List<ChartFieldCustomFilterDTO>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartViewThresholdManage.java","3","27","Possible God Class (WMC=114, ATFD=76, TCC=0.585%)","Design","GodClass"
"2","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartViewThresholdManage.java","3","27","The class 'ChartViewThresholdManage' has a total cyclomatic complexity of 114 (highest 24).","Design","CyclomaticComplexity"
"3","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartViewThresholdManage.java","3","27","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartViewThresholdManage.java","3","45","The method 'chartFields(ChartViewDTO)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"5","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartViewThresholdManage.java","3","45","The method 'chartFields(ChartViewDTO)' has an NPath complexity of 2048, current threshold is 200","Design","NPathComplexity"
"6","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartViewThresholdManage.java","3","152","The method 'translateTerm(String)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"7","io.dataease.chart.manage","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\manage\ChartViewThresholdManage.java","3","334","The method 'rowMatch(Map<String, Object>, FilterTreeItem, DatasetTableFieldDTO)' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"1","io.dataease.chart.server","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\server\ChartDataServer.java","3","78","Access to field `TEMPLATE` on foreign value `CommonConstants.VIEW_DATA_FROM` (degree 1)","Design","LawOfDemeter"
"2","io.dataease.chart.server","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\server\ChartDataServer.java","3","112","Access to field `CUSTOM` on foreign value `ChartConstants.VIEW_RESULT_MODE` (degree 1)","Design","LawOfDemeter"
"3","io.dataease.chart.server","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\server\ChartDataServer.java","3","201","The method 'setExcelData(Sheet, CellStyle, Object[], List<Object[]>, ViewDetailField[], Integer[])' has a cyclomatic complexity of 27.","Design","CyclomaticComplexity"
"4","io.dataease.chart.server","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\server\ChartDataServer.java","3","201","The method 'setExcelData(Sheet, CellStyle, Object[], List<Object[]>, ViewDetailField[], Integer[])' has an NPath complexity of 2720, current threshold is 200","Design","NPathComplexity"
"1","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","22","Possible God Class (WMC=338, ATFD=431, TCC=0.265%)","Design","GodClass"
"2","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","22","The class 'ChartDataBuild' has a total cyclomatic complexity of 338 (highest 43).","Design","CyclomaticComplexity"
"3","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","22","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","27","The method 'transChartDataAntV(List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, ChartViewDTO, List<String[]>, boolean)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"5","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","120","The method 'transHeatMapChartDataAntV(List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, ChartViewDTO, List<String[]>, boolean)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"6","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","191","The method 'transBaseGroupDataAntV(List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, ChartViewDTO, List<String[]>, boolean)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"7","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","191","The method 'transBaseGroupDataAntV(List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, ChartViewDTO, List<String[]>, boolean)' has an NPath complexity of 229, current threshold is 200","Design","NPathComplexity"
"8","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","269","The method 'transStackChartDataAntV(List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, ChartViewDTO, List<String[]>, List<ChartViewFieldDTO>, boolean)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"9","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","376","The method 'transScatterDataAntV(List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, ChartViewDTO, List<String[]>, List<ChartViewFieldDTO>, boolean)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"10","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","511","The method 'transMixChartDataAntV(List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, ChartViewDTO, List<String[]>, boolean, boolean)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"11","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","511","The method 'transMixChartDataAntV(List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, ChartViewDTO, List<String[]>, boolean, boolean)' has an NPath complexity of 872, current threshold is 200","Design","NPathComplexity"
"12","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","605","The method 'transMixChartStackDataAntV(List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, ChartViewDTO, List<String[]>, boolean)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"13","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","605","The method 'transMixChartStackDataAntV(List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, ChartViewDTO, List<String[]>, boolean)' has an NPath complexity of 520, current threshold is 200","Design","NPathComplexity"
"14","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","744","The method 'transMixChartData(List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, ChartViewDTO, List<String[]>, boolean)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"15","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","922","The method 'transStackChartData(List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, ChartViewDTO, List<String[]>, List<ChartViewFieldDTO>, boolean)' has a cyclomatic complexity of 30.","Design","CyclomaticComplexity"
"16","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","922","The method 'transStackChartData(List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, ChartViewDTO, List<String[]>, List<ChartViewFieldDTO>, boolean)' has an NPath complexity of 1738, current threshold is 200","Design","NPathComplexity"
"17","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","1076","The method 'transScatterData(List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, ChartViewDTO, List<String[]>, List<ChartViewFieldDTO>, boolean)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"18","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","1123","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"19","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","1238","The method 'desensitizationValue(ColumnPermissionItem, String)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"20","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","1327","The method 'transGroupStackDataAntV(List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<String[]>, ChartViewDTO, boolean)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"21","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","1327","The method 'transGroupStackDataAntV(List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<String[]>, ChartViewDTO, boolean)' has an NPath complexity of 292, current threshold is 200","Design","NPathComplexity"
"22","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","1447","The method 'transQuadrantDataAntV(List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, ChartViewDTO, List<String[]>, List<ChartViewFieldDTO>, boolean)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"23","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","1505","The method 'transBarRangeDataAntV(boolean, boolean, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, ChartViewDTO, List<String[]>, boolean)' has a cyclomatic complexity of 21.","Design","CyclomaticComplexity"
"24","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","1505","The method 'transBarRangeDataAntV(boolean, boolean, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, ChartViewDTO, List<String[]>, boolean)' has an NPath complexity of 27390, current threshold is 200","Design","NPathComplexity"
"25","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","1665","The method 'getTimeGap(Date, Date, String)' has a cyclomatic complexity of 43.","Design","CyclomaticComplexity"
"26","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","1665","The method 'getTimeGap(Date, Date, String)' has an NPath complexity of 175104, current threshold is 200","Design","NPathComplexity"
"27","io.dataease.chart.utils","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\chart\utils\ChartDataBuild.java","3","1769","The method 'transSymbolicMapNormalWithDetail(ChartViewDTO, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<ChartViewFieldDTO>, List<String[]>, List<ChartViewFieldDTO>, List<String[]>)' has an NPath complexity of 576, current threshold is 200","Design","NPathComplexity"
"1","io.dataease.commons.constants","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\commons\constants\DataVisualizationConstants.java","3","16","The class 'NEW_PANEL_FROM' is suspected to be a Data Class (WOC=0.000%, NOPA=4, NOAM=0, WMC=0)","Design","DataClass"
"2","io.dataease.commons.constants","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\commons\constants\DataVisualizationConstants.java","3","51","The class 'RESOURCE_OPT_TYPE' is suspected to be a Data Class (WOC=0.000%, NOPA=6, NOAM=0, WMC=0)","Design","DataClass"
"1","io.dataease.commons.constants","C:\User\pavan\Projects\dataease\core\core-backend\src\main\java\io\dataease\commons\constants\OptConstants.java","3","18","The class 'OPT_RESOURCE_TYPE' is suspected to be a Data Class (WOC=0.000%, NOPA=6, NOAM=0, WMC=0)","Design","DataClass"
