"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"2","org.lsposed.manager","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\ConfigManager.java","3","42","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.lsposed.manager","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\ConfigManager.java","3","108","Access to field `userId` on foreign value `app` (degree 1)","Design","LawOfDemeter"
"4","org.lsposed.manager","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\ConfigManager.java","3","109","Access to field `packageName` on foreign value `app` (degree 1)","Design","LawOfDemeter"
"5","org.lsposed.manager","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\ConfigManager.java","3","114","Access to field `userId` on foreign value `app` (degree 1)","Design","LawOfDemeter"
"6","org.lsposed.manager","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\ConfigManager.java","3","115","Access to field `packageName` on foreign value `app` (degree 1)","Design","LawOfDemeter"
"1","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\AppHelper.java","3","57","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"2","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\AppHelper.java","3","63","Access to field `activityInfo` on foreign value `ris.get(0)` (degree 1)","Design","LawOfDemeter"
"3","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\AppHelper.java","3","64","Access to field `activityInfo` on foreign value `ris.get(0)` (degree 1)","Design","LawOfDemeter"
"4","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\AppHelper.java","3","65","Access to field `activityInfo` on foreign value `ris.get(0)` (degree 1)","Design","LawOfDemeter"
"5","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\AppHelper.java","3","76","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"6","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\AppHelper.java","3","83","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"7","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\AppHelper.java","3","89","Access to field `activityInfo` on foreign value `ris.get(0)` (degree 1)","Design","LawOfDemeter"
"8","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\AppHelper.java","3","90","Access to field `activityInfo` on foreign value `ris.get(0)` (degree 1)","Design","LawOfDemeter"
"9","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\AppHelper.java","3","91","Access to field `activityInfo` on foreign value `ris.get(0)` (degree 1)","Design","LawOfDemeter"
"10","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\AppHelper.java","3","95","The method 'onOptionsItemSelected(MenuItem, SharedPreferences)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"11","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\AppHelper.java","3","98","Access to field `item_sort_by_name` on foreign value `R.id` (degree 1)","Design","LawOfDemeter"
"12","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\AppHelper.java","3","100","Access to field `item_sort_by_package_name` on foreign value `R.id` (degree 1)","Design","LawOfDemeter"
"13","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\AppHelper.java","3","102","Access to field `item_sort_by_install_time` on foreign value `R.id` (degree 1)","Design","LawOfDemeter"
"14","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\AppHelper.java","3","104","Access to field `item_sort_by_update_time` on foreign value `R.id` (degree 1)","Design","LawOfDemeter"
"15","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\AppHelper.java","3","106","Access to field `reverse` on foreign value `R.id` (degree 1)","Design","LawOfDemeter"
"16","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\AppHelper.java","3","146","Access to field `packageName` on foreign value `system` (degree 1)","Design","LawOfDemeter"
"17","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\AppHelper.java","3","147","Access to field `applicationInfo` on foreign value `system` (degree 1)","Design","LawOfDemeter"
"18","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\AppHelper.java","3","147","Access to field `packageName` on foreign value `system` (degree 1)","Design","LawOfDemeter"
"1","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\ScopeAdapter.java","3","93","The class 'ScopeAdapter' has a total cyclomatic complexity of 84 (highest 12).","Design","CyclomaticComplexity"
"2","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\ScopeAdapter.java","3","93","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\ScopeAdapter.java","3","119","Access to field `itemView` on foreign value `holder` (degree 1)","Design","LawOfDemeter"
"4","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\ScopeAdapter.java","3","166","Avoid unused private methods such as 'shouldHideApp(PackageInfo, ApplicationWithEquals, HashSet<ApplicationWithEquals>)'.","Best Practices","UnusedPrivateMethod"
"5","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\ScopeAdapter.java","3","166","The method 'shouldHideApp(PackageInfo, ApplicationWithEquals, HashSet<ApplicationWithEquals>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"6","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\ScopeAdapter.java","3","166","The method 'shouldHideApp(PackageInfo, ApplicationWithEquals, HashSet<ApplicationWithEquals>)' has an NPath complexity of 360, current threshold is 200","Design","NPathComplexity"
"7","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\ScopeAdapter.java","3","167","Access to field `packageName` on foreign value `info` (degree 1)","Design","LawOfDemeter"
"8","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\ScopeAdapter.java","3","179","Access to field `applicationInfo` on foreign value `info` (degree 1)","Design","LawOfDemeter"
"9","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\ScopeAdapter.java","3","184","Access to field `applicationInfo` on foreign value `info` (degree 1)","Design","LawOfDemeter"
"10","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\ScopeAdapter.java","3","188","Access to field `applicationInfo` on foreign value `info` (degree 1)","Design","LawOfDemeter"
"11","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\ScopeAdapter.java","3","192","Access to field `applicationInfo` on foreign value `info` (degree 1)","Design","LawOfDemeter"
"12","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\ScopeAdapter.java","3","235","Access to field `userId` on foreign value `module` (degree 1)","Design","LawOfDemeter"
"13","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\ScopeAdapter.java","3","252","The method 'onOptionsItemSelected(MenuItem)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"14","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\ScopeAdapter.java","3","254","Access to field `use_recommended` on foreign value `R.id` (degree 1)","Design","LawOfDemeter"
"15","org.lsposed.manager.adapters","C:\User\pavan\Projects\LSPosed\app\src\main\java\org\lsposed\manager\adapters\ScopeAdapter.java","3","265","Access to field `item_filter_system` on foreign value `R.id` (degree 1)","Design","LawOfDemeter"
