"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"2","org.apache.iceberg","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\SortOrder.java","3","192","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.iceberg","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\SortOrderComparators.java","3","46","Access to field `DESC` on foreign value `SortDirection` (degree 1)","Design","LawOfDemeter"
"2","org.apache.iceberg","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\SortOrderComparators.java","3","50","Access to field `NULLS_FIRST` on foreign value `NullOrder` (degree 1)","Design","LawOfDemeter"
"3","org.apache.iceberg","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\SortOrderComparators.java","3","52","Access to field `NULLS_LAST` on foreign value `NullOrder` (degree 1)","Design","LawOfDemeter"
"1","org.apache.iceberg","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\Table.java","3","30","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.iceberg","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\Transaction.java","3","25","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.iceberg","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\UnboundPartitionSpec.java","3","60","Access to field `transform` on foreign value `field` (degree 1)","Design","LawOfDemeter"
"2","org.apache.iceberg","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\UnboundPartitionSpec.java","3","62","Access to field `transform` on foreign value `field` (degree 1)","Design","LawOfDemeter"
"3","org.apache.iceberg","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\UnboundPartitionSpec.java","3","106","The class 'UnboundPartitionField' is suspected to be a Data Class (WOC=20.000%, NOPA=0, NOAM=4, WMC=6)","Design","DataClass"
"1","org.apache.iceberg","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\UnboundSortOrder.java","3","47","Access to field `transform` on foreign value `field` (degree 1)","Design","LawOfDemeter"
"2","org.apache.iceberg","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\UnboundSortOrder.java","3","49","Access to field `transform` on foreign value `field` (degree 1)","Design","LawOfDemeter"
"1","org.apache.iceberg","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\UpdateSchema.java","3","32","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.iceberg.catalog","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\catalog\Catalog.java","3","33","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.iceberg.catalog","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\catalog\SessionCatalog.java","3","34","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.apache.iceberg.catalog","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\catalog\SessionCatalog.java","3","36","The class 'SessionContext' is suspected to be a Data Class (WOC=16.667%, NOPA=0, NOAM=5, WMC=8)","Design","DataClass"
"1","org.apache.iceberg.encryption","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\encryption\EncryptingFileIO.java","3","37","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.apache.iceberg.encryption","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\encryption\EncryptingFileIO.java","3","150","Avoid unused private methods such as 'wrap(ContentFile<?>)'.","Best Practices","UnusedPrivateMethod"
"1","org.apache.iceberg.events","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\events\IncrementalScanEvent.java","3","25","The class 'IncrementalScanEvent' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=6, WMC=7)","Design","DataClass"
"1","org.apache.iceberg.events","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\events\ScanEvent.java","3","25","The class 'ScanEvent' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=4, WMC=5)","Design","DataClass"
"1","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\AggregateEvaluator.java","3","45","Avoid unused private methods such as 'create(StructType, List<Expression>)'.","Best Practices","UnusedPrivateMethod"
"1","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\And.java","3","45","Access to field `AND` on foreign value `Operation` (degree 1)","Design","LawOfDemeter"
"1","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\BoundAggregate.java","3","27","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\BoundAggregate.java","3","60","Access to field `COUNT` on foreign value `Operation` (degree 1)","Design","LawOfDemeter"
"3","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\BoundAggregate.java","3","60","Access to field `COUNT_STAR` on foreign value `Operation` (degree 1)","Design","LawOfDemeter"
"4","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\BoundAggregate.java","3","68","Access to field `COUNT_STAR` on foreign value `Operation` (degree 1)","Design","LawOfDemeter"
"1","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\BoundLiteralPredicate.java","3","46","Access to field `IN` on foreign value `Operation` (degree 1)","Design","LawOfDemeter"
"2","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\BoundLiteralPredicate.java","3","46","Access to field `NOT_IN` on foreign value `Operation` (degree 1)","Design","LawOfDemeter"
"3","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\BoundLiteralPredicate.java","3","72","The method 'test(T)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"4","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\BoundLiteralPredicate.java","3","98","The method 'isEquivalentTo(Expression)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"5","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\BoundLiteralPredicate.java","3","113","Access to field `LT_EQ` on foreign value `Operation` (degree 1)","Design","LawOfDemeter"
"6","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\BoundLiteralPredicate.java","3","119","Access to field `LT` on foreign value `Operation` (degree 1)","Design","LawOfDemeter"
"7","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\BoundLiteralPredicate.java","3","125","Access to field `GT_EQ` on foreign value `Operation` (degree 1)","Design","LawOfDemeter"
"8","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\BoundLiteralPredicate.java","3","131","Access to field `GT` on foreign value `Operation` (degree 1)","Design","LawOfDemeter"
"9","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\BoundLiteralPredicate.java","3","144","The method 'toString()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\BoundSetPredicate.java","3","32","Access to field `IN` on foreign value `Operation` (degree 1)","Design","LawOfDemeter"
"2","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\BoundSetPredicate.java","3","32","Access to field `NOT_IN` on foreign value `Operation` (degree 1)","Design","LawOfDemeter"
"1","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\Evaluator.java","3","51","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\Expression.java","3","63","The method 'negate()' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"2","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\Expression.java","3","101","The method 'flipLR()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\ExpressionUtil.java","3","43","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\ExpressionUtil.java","3","320","The method 'predicate(UnboundPredicate<T>)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"3","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\ExpressionUtil.java","3","391","The method 'predicate(BoundPredicate<T>)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"4","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\ExpressionUtil.java","3","443","The method 'predicate(UnboundPredicate<T>)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"5","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\ExpressionUtil.java","3","514","The method 'sanitize(Type, Object, long, int)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"6","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\ExpressionUtil.java","3","544","The method 'sanitize(Literal<?>, long, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\ExpressionVisitors.java","3","68","Possible God Class (WMC=47, ATFD=7, TCC=0.000%)","Design","GodClass"
"2","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\ExpressionVisitors.java","3","68","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\ExpressionVisitors.java","3","145","The method 'predicate(BoundPredicate<T>)' has a cyclomatic complexity of 23.","Design","CyclomaticComplexity"
"4","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\ExpressionVisitors.java","3","210","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"5","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\ExpressionVisitors.java","3","270","The method 'predicate(BoundPredicate<T>)' has a cyclomatic complexity of 22.","Design","CyclomaticComplexity"
"6","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\ExpressionVisitors.java","3","342","The method 'visit(Expression, ExpressionVisitor<R>)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"7","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\ExpressionVisitors.java","3","387","The method 'visitEvaluator(Expression, ExpressionVisitor<Boolean>)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"8","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\ExpressionVisitors.java","3","423","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"9","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\ExpressionVisitors.java","3","448","The method 'predicate(BoundPredicate<T>)' has a cyclomatic complexity of 22.","Design","CyclomaticComplexity"
"1","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\Expressions.java","3","29","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\False.java","3","41","Access to field `FALSE` on foreign value `Operation` (degree 1)","Design","LawOfDemeter"
"1","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\InclusiveMetricsEvaluator.java","3","82","The class 'MetricsEvalVisitor' has a total cyclomatic complexity of 92 (highest 11).","Design","CyclomaticComplexity"
"2","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\InclusiveMetricsEvaluator.java","3","82","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\InclusiveMetricsEvaluator.java","3","293","The method 'eq(BoundReference<T>, Literal<T>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"4","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\InclusiveMetricsEvaluator.java","3","334","The method 'in(BoundReference<T>, Set<T>)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"5","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\InclusiveMetricsEvaluator.java","3","424","The method 'notStartsWith(BoundReference<T>, Literal<T>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\Literal.java","3","33","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\Literals.java","3","59","The method 'from(T)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"2","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\Literals.java","3","283","The method 'to(Type)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"3","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\Literals.java","3","516","The method 'to(Type)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\ManifestEvaluator.java","3","83","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\Or.java","3","45","Access to field `OR` on foreign value `Operation` (degree 1)","Design","LawOfDemeter"
"1","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\ResidualEvaluator.java","3","112","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\ResidualEvaluator.java","3","227","The method 'predicate(BoundPredicate<T>)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"3","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\ResidualEvaluator.java","3","259","Access to field `TRUE` on foreign value `Expression.Operation` (degree 1)","Design","LawOfDemeter"
"4","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\ResidualEvaluator.java","3","280","Access to field `FALSE` on foreign value `Expression.Operation` (degree 1)","Design","LawOfDemeter"
"1","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\StrictMetricsEvaluator.java","3","79","The class 'MetricsEvalVisitor' has a total cyclomatic complexity of 103 (highest 11).","Design","CyclomaticComplexity"
"2","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\StrictMetricsEvaluator.java","3","79","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\StrictMetricsEvaluator.java","3","303","The method 'eq(BoundReference<T>, Literal<T>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"4","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\StrictMetricsEvaluator.java","3","339","The method 'notEq(BoundReference<T>, Literal<T>)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"5","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\StrictMetricsEvaluator.java","3","377","The method 'in(BoundReference<T>, Set<T>)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"6","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\StrictMetricsEvaluator.java","3","417","The method 'notIn(BoundReference<T>, Set<T>)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\True.java","3","41","Access to field `TRUE` on foreign value `Operation` (degree 1)","Design","LawOfDemeter"
"1","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\UnboundPredicate.java","3","33","Possible God Class (WMC=71, ATFD=7, TCC=15.152%)","Design","GodClass"
"2","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\UnboundPredicate.java","3","34","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\UnboundPredicate.java","3","75","Access to field `IN` on foreign value `Operation` (degree 1)","Design","LawOfDemeter"
"4","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\UnboundPredicate.java","3","75","Access to field `NOT_IN` on foreign value `Operation` (degree 1)","Design","LawOfDemeter"
"5","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\UnboundPredicate.java","3","117","Access to field `IN` on foreign value `Operation` (degree 1)","Design","LawOfDemeter"
"6","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\UnboundPredicate.java","3","117","Access to field `NOT_IN` on foreign value `Operation` (degree 1)","Design","LawOfDemeter"
"7","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\UnboundPredicate.java","3","124","The method 'bindUnaryOperation(BoundTerm<T>)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"8","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\UnboundPredicate.java","3","157","The method 'bindLiteralOperation(BoundTerm<T>)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"9","org.apache.iceberg.expressions","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\expressions\UnboundPredicate.java","3","240","The method 'toString()' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.apache.iceberg.io","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\io\CloseableIterable.java","3","33","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.apache.iceberg.io","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\io\CloseableIterable.java","3","238","The method 'hasNext()' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.iceberg.io","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\io\FileIO.java","3","36","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.iceberg.metrics","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\metrics\DefaultTimer.java","3","69","Avoid unused local variables such as 'ignore'.","Best Practices","UnusedLocalVariable"
"2","org.apache.iceberg.metrics","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\metrics\DefaultTimer.java","3","76","Avoid unused local variables such as 'ignore'.","Best Practices","UnusedLocalVariable"
"3","org.apache.iceberg.metrics","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\metrics\DefaultTimer.java","3","83","Avoid unused local variables such as 'ignore'.","Best Practices","UnusedLocalVariable"
"1","org.apache.iceberg.metrics","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\metrics\MetricsContext.java","3","174","Access to field `NOOP` on foreign value `org.apache.iceberg.metrics.DefaultCounter` (degree 1)","Design","LawOfDemeter"
"2","org.apache.iceberg.metrics","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\metrics\MetricsContext.java","3","179","Access to field `NOOP` on foreign value `org.apache.iceberg.metrics.DefaultCounter` (degree 1)","Design","LawOfDemeter"
"1","org.apache.iceberg.transforms","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\transforms\Bucket.java","3","39","Possible God Class (WMC=53, ATFD=6, TCC=19.231%)","Design","GodClass"
"2","org.apache.iceberg.transforms","C:\User\pavan\Projects\iceberg\api\src\main\java\org\apache\iceberg\transforms\Bucket.java","3","39","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
